"Tokens",1,,"整 完 香腸 之後 呢 我 就 煎 蛋 咁 我 想 整 嗰啲 滑 蛋 呢 個 我自己 個 秘訣 就係 要 加 左 啲 水 先 嘅 咁 就 可以 令 到 嗰啲 蛋 滑 少少"
"Occ-Tokens",1,,"38"
"Dur-Tokens",1,,"0.0"
